Region,Subregion,Country,State/Province,Project Name,Latitude,Longitude,Location accuracy,Project_phase,Project_scale,Technology Type,Start year,Estimated_start_year,Capacity (MW),Capacity Rating,Estimated_capacity(MWdc),Estimated land area(hectares/MW),Estimated spatial footprint(m²/MW)
Europe,Western Europe,France,Bretagne,Guignen Confidentiel solar farm,47.9206,-1.8613,approximate,Active,Medium,PV,2021,2021,4.1,MWac,5.125,11.53125,128125
Europe,Western Europe,France,Nouvelle-Aquitaine,Guitinières Confidentiel solar farm,45.4417,-0.5093,approximate,Active,Medium,PV,2011,2011,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Bretagne,Guénin Confidentiel solar farm,47.9072,-2.9801,approximate,Active,Medium,PV,2012,2012,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,,Gétigné Confidentiel solar project,47.0758,-1.2482,approximate,Active,Medium,PV,0,2017,14.4,MWac,18,40.5,450000
Europe,Western Europe,France,Occitanie,HG-220 Seysses 2 solar farm,43.4983,1.3115,approximate,Active,Medium,PV,2021,2021,5,MWac,6.25,14.0625,156250
Europe,Western Europe,France,,Hapy05 solar project,43.1024,0.3162,approximate,Active,Medium,PV,0,2017,2.5,MWac,3.125,7.03125,78125
Europe,Western Europe,France,,Hauconcourt Confidentiel solar project,49.2195,6.1928,approximate,Active,Medium,PV,0,2017,13.1,MWac,16.375,36.84375,409375
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Hauterive Confidentiel solar farm,46.0891,3.4474,approximate,Active,Medium,PV,2017,2017,4.1,MWac,5.125,11.53125,128125
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Heliotectis solar farm,45.4328,6.0204,approximate,Active,Medium,PV,2011,2011,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Grand Est,Hellosolaire solar farm,48.6657,6.8427,approximate,Active,Medium,PV,2016,2016,1.3,MWac,1.625,3.65625,40625
Europe,Western Europe,France,Nouvelle-Aquitaine,Heraud solar farm,44.8433,0.3847,approximate,Active,Medium,PV,2021,2021,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Herment Confidentiel solar farm,45.7535,2.5678,approximate,Active,Medium,PV,2018,2018,4.1,MWac,5.125,11.53125,128125
Europe,Western Europe,France,Grand Est,Hesse Confidentiel solar farm,48.6948,7.0478,approximate,Active,Medium,PV,2020,2020,3.6,MWac,4.5,10.125,112500
Europe,Western Europe,France,Nouvelle-Aquitaine,Hippodrome 2 solar farm,44.0456,-0.651,approximate,Active,Medium,PV,2021,2021,7.6,MWac,9.5,21.375,237500
Europe,Western Europe,France,Bourgogne-Franche-Comté,Hixem solar farm,47.6081,5.4283,approximate,Active,Medium,PV,2015,2015,7.3,MWac,9.125,20.53125,228125
Europe,Western Europe,France,Grand Est,Hombourg Confidentiel solar farm,47.7587,7.5063,approximate,Active,Medium,PV,2011,2011,2.9,MWac,3.625,8.15625,90625
Europe,Western Europe,France,Nouvelle-Aquitaine,Hostens Confidentiel solar farm I,44.4931,-0.6381,approximate,Active,Medium,PV,2014,2014,9.3,MWac,11.625,26.15625,290625
Europe,Western Europe,France,Nouvelle-Aquitaine,Hostens Confidentiel solar farm II,44.4931,-0.6381,approximate,Active,Medium,PV,2014,2014,9.3,MWac,11.625,26.15625,290625
Europe,Western Europe,France,Nouvelle-Aquitaine,Hourtin Confidentiel solar farm I,45.1862,-1.0575,approximate,Active,Medium,PV,2017,2017,9.2,MWac,11.5,25.875,287500
Europe,Western Europe,France,Nouvelle-Aquitaine,Hourtin Confidentiel solar farm II,45.1862,-1.0575,approximate,Active,Medium,PV,2017,2017,7.2,MWac,9,20.25,225000
Europe,Western Europe,France,Nouvelle-Aquitaine,Hourtin Confidentiel solar farm III,45.1862,-1.0575,approximate,Active,Medium,PV,2017,2017,7.8,MWac,9.75,21.9375,243750
Europe,Western Europe,France,,Hyperion solar project,44.0644,1.0236,approximate,Active,Medium,PV,0,2017,2.5,MWac,3.125,7.03125,78125
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Hyères Confidentiel solar farm I,43.1203,6.1302,approximate,Active,Medium,PV,2011,2011,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Hyères Confidentiel solar farm II,43.1203,6.1302,approximate,Active,Medium,PV,2015,2015,3.5,MWac,4.375,9.84375,109375
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Hyères Confidentiel solar farm III,43.1203,6.1302,approximate,Active,Medium,PV,2015,2015,2.9,MWac,3.625,8.15625,90625
Europe,Western Europe,France,Nouvelle-Aquitaine,IEL Exploitation 36 solar farm,45.9123,-0.4531,approximate,Active,Medium,PV,2019,2019,3.5,MWac,4.375,9.84375,109375
Europe,Western Europe,France,Nouvelle-Aquitaine,IEL Exploitation 37 solar farm,46.1591,-1.152,approximate,Active,Medium,PV,2018,2018,2.1,MWac,2.625,5.90625,65625
Europe,Western Europe,France,Occitanie,Ille-sur-Têt Confidentiel solar farm I,42.671,2.6225,approximate,Active,Medium,PV,2014,2014,10.3,MWac,12.875,28.96875,321875
Europe,Western Europe,France,Occitanie,Ille-sur-Têt Confidentiel solar farm II,42.671,2.6225,approximate,Active,Medium,PV,2021,2021,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Induvar solar farm,43.669,7.1907,approximate,Active,Medium,PV,2018,2018,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Iovi 2 solar farm,43.2812,5.9703,approximate,Active,Medium,PV,2014,2014,5.7,MWac,7.125,16.03125,178125
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Iovi 3 solar farm,43.2812,5.9703,approximate,Active,Medium,PV,2014,2014,4.9,MWac,6.125,13.78125,153125
Europe,Western Europe,France,Centre-Val de Loire,Issoudun Confidentiel solar farm,46.9478,1.9889,approximate,Active,Medium,PV,2015,2015,7.3,MWac,9.125,20.53125,228125
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Istres Confidentiel solar farm I,43.5139,4.9884,approximate,Active,Medium,PV,2010,2010,1.8,MWac,2.25,5.0625,56250
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Istres Confidentiel solar farm II,43.5139,4.9884,approximate,Active,Medium,PV,2012,2012,9.2,MWac,11.5,25.875,287500
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Istres Confidentiel solar farm III,43.5139,4.9884,approximate,Active,Medium,PV,2013,2013,7.8,MWac,9.75,21.9375,243750
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Istres Confidentiel solar farm IV,43.5139,4.9884,approximate,Active,Medium,PV,2013,2013,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Istres Confidentiel solar farm V,43.5139,4.9884,approximate,Active,Medium,PV,2021,2021,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Istres Confidentiel solar farm VI,43.5139,4.9884,approximate,Active,Medium,PV,2021,2021,6.6,MWac,8.25,18.5625,206250
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Iter Organizatin Parking C solar farm,43.687,5.7077,approximate,Active,Medium,PV,2021,2021,1.3,MWac,1.625,3.65625,40625
Europe,Western Europe,France,Nouvelle-Aquitaine,Iteuil Confidentiel solar farm,46.4888,0.3114,approximate,Active,Medium,PV,2016,2016,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Occitanie,Jambournie solar farm,43.9876,2.1383,approximate,Active,Medium,PV,2018,2018,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Jarcieu GG solar farm,45.3336,4.9462,approximate,Active,Medium,PV,2017,2017,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Nouvelle-Aquitaine,Jazeneuil Confidentiel solar farm,46.4646,0.0685,approximate,Active,Medium,PV,2017,2017,2.1,MWac,2.625,5.90625,65625
Europe,Western Europe,France,Occitanie,Jegun Confidentiel solar farm,43.7581,0.4605,approximate,Active,Medium,PV,2019,2019,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Jipaibet solar farm,43.4629,6.4786,approximate,Active,Medium,PV,2016,2016,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Jonquières Confidentiel solar farm I,44.1153,4.9001,approximate,Active,Medium,PV,2020,2020,3.1,MWac,3.875,8.71875,96875
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Jonquières Confidentiel solar farm II,44.1153,4.9001,approximate,Active,Medium,PV,2020,2020,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Occitanie,Jonquières-Saint-Vincent Confidentiel solar farm,43.8304,4.556,approximate,Active,Medium,PV,2017,2017,4.8,MWac,6,13.5,150000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Josarcsolar farm,43.4629,6.4786,approximate,Active,Medium,PV,2019,2019,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,,Jouac Confidentiel solar project,46.353,1.2611,approximate,Active,Medium,PV,0,2017,10,MWac,12.5,28.125,312500
Europe,Western Europe,France,Grand Est,Joudreville CS Piennes solar farm,49.2847,5.7779,approximate,Active,Medium,PV,2017,2017,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Jtekt Ombriere solar farm,45.6733,4.8217,approximate,Active,Medium,PV,2020,2020,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Occitanie,KP1 Pujaut solar farm,44.0035,4.7722,approximate,Active,Medium,PV,2011,2011,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Nouvelle-Aquitaine,KSO solar farm,44.8436,0.2099,approximate,Active,Medium,PV,2016,2016,1.4,MWac,1.75,3.9375,43750
Europe,Western Europe,France,,Katzenthal Confidentiel solar project,48.1081,7.2847,approximate,Active,Medium,PV,2023,2023,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Kronosol Sarl 54 Izernore solar farm,46.2206,5.5551,approximate,Active,Medium,PV,2021,2021,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,Nouvelle-Aquitaine,L'Hippodrome 1 solar farm,44.0456,-0.651,approximate,Active,Medium,PV,2015,2015,10,MWac,12.5,28.125,312500
Europe,Western Europe,France,Occitanie,L'Isle-en-Dodon Confidentiel solar farm,43.3812,0.8366,approximate,Active,Medium,PV,2012,2012,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,,L'Isle-sur-la-Sorgue Confidentiel solar project,43.9185,5.0515,approximate,Active,Medium,PV,2022,2022,3.5,MWac,4.375,9.84375,109375
Europe,Western Europe,France,Occitanie,LC11 solar farm,43.2009,2.7575,approximate,Active,Medium,PV,2021,2021,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Bourgogne-Franche-Comté,LF Energie Selongey solar farm,47.5874,5.1868,approximate,Active,Medium,PV,2011,2011,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Nouvelle-Aquitaine,La Barde Confidentiel solar farm,45.1231,-0.0399,approximate,Active,Medium,PV,2022,2022,4.2,MWac,5.25,11.8125,131250
Europe,Western Europe,France,Nouvelle-Aquitaine,La Brède Confidentiel solar farm,44.6812,-0.528,approximate,Active,Medium,PV,2022,2022,7.8,MWac,9.75,21.9375,243750
Europe,Western Europe,France,Auvergne-Rhône-Alpes,La Buisse Confidentiel solar farm,45.3333,5.6203,approximate,Active,Medium,PV,2021,2021,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,La Bâtie-Montsaléon Confidentiel solar farm,44.4568,5.7517,approximate,Active,Medium,PV,2018,2018,9.5,MWac,11.875,26.71875,296875
Europe,Western Europe,France,Occitanie,La Capelle-et-Masmolène Confidentiel solar farm,44.0435,4.5298,approximate,Active,Medium,PV,2016,2016,10.2,MWac,12.75,28.6875,318750
Europe,Western Europe,France,,La Charité-sur-Loire Confidentiel solar project,47.1771,3.0188,approximate,Active,Medium,PV,0,2017,8.2,MWac,10.25,23.0625,256250
Europe,Western Europe,France,,La Châtre-Langlin solar project,46.4089,1.3899,approximate,Active,Medium,PV,0,2017,6.9,MWac,8.625,19.40625,215625
Europe,Western Europe,France,Occitanie,La Couloumine solar farm,42.6077,3.0025,approximate,Active,Medium,PV,2011,2011,1.1,MWac,1.375,3.09375,34375
Europe,Western Europe,France,Nouvelle-Aquitaine,La Couronne Confidentiel solar farm,45.6087,0.1013,approximate,Active,Medium,PV,2018,2018,3.3,MWac,4.125,9.28125,103125
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,La Crau F solar farm,43.1497,6.0737,approximate,Active,Medium,PV,2017,2017,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Nouvelle-Aquitaine,La Devise Confidentiel solar farm,46.0464,-0.7284,approximate,Active,Medium,PV,2017,2017,2.3,MWac,2.875,6.46875,71875
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,La Fare-les-Oliviers Confidentiel solar farm I,43.5504,5.1923,approximate,Active,Medium,PV,2013,2013,4,MWac,5,11.25,125000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,La Fare-les-Oliviers Confidentiel solar farm II,43.5504,5.1923,approximate,Active,Medium,PV,2021,2021,3.3,MWac,4.125,9.28125,103125
Europe,Western Europe,France,Auvergne-Rhône-Alpes,La Florentaise solar farm,44.5779,4.4523,approximate,Active,Medium,PV,2011,2011,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,,La Forêt-sur-Sèvre Privé solar project,46.7704,-0.6492,approximate,Active,Medium,PV,0,2017,5,MWac,6.25,14.0625,156250
Europe,Western Europe,France,Nouvelle-Aquitaine,La Genétouze Confidentiel solar farm,45.2203,-0.0264,approximate,Active,Medium,PV,2011,2011,5,MWac,6.25,14.0625,156250
Europe,Western Europe,France,Occitanie,La Glaciere solar farm,44.1254,4.0853,approximate,Active,Medium,PV,2011,2011,1.4,MWac,1.75,3.9375,43750
Europe,Western Europe,France,Nouvelle-Aquitaine,La Gouardoune Centrale Solaire solar farm,43.9762,-0.7375,approximate,Active,Medium,PV,2014,2014,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,La Guarrigue solar farm,43.3607,3.4263,approximate,Active,Medium,PV,2011,2011,3.9,MWac,4.875,10.96875,121875
Europe,Western Europe,France,Nouvelle-Aquitaine,La Matuasse solar farm,44.3521,0.4323,approximate,Active,Medium,PV,2013,2013,6.4,MWac,8,18,200000
Europe,Western Europe,France,,La Peyratte Privé solar project,46.6732,-0.1484,approximate,Active,Medium,PV,0,2017,2.2,MWac,2.75,6.1875,68750
Europe,Western Europe,France,Nouvelle-Aquitaine,La Rafette solar farm,44.9167,-0.4271,approximate,Active,Medium,PV,2018,2018,2.1,MWac,2.625,5.90625,65625
Europe,Western Europe,France,Auvergne-Rhône-Alpes,La Roche-de-Glun Confidentiel solar farm,45.0134,4.8443,approximate,Active,Medium,PV,2018,2018,2.3,MWac,2.875,6.46875,71875
Europe,Western Europe,France,Pays de la Loire,La Roche-sur-Yon Confidentiel solar farm I,46.6705,-1.427,approximate,Active,Medium,PV,2017,2017,5,MWac,6.25,14.0625,156250
Europe,Western Europe,France,Pays de la Loire,La Roche-sur-Yon Confidentiel solar farm II,46.6705,-1.427,approximate,Active,Medium,PV,2022,2022,3.1,MWac,3.875,8.71875,96875
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,La Roquette-sur-Siagne Confidentiel solar farm,43.5811,6.9557,approximate,Active,Medium,PV,2017,2017,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Nouvelle-Aquitaine,La Souterraine solar farm,46.2383,1.4861,approximate,Active,Medium,PV,2021,2021,2.6,MWac,3.25,7.3125,81250
Europe,Western Europe,France,Nouvelle-Aquitaine,La Souterraine solar farm,46.2383,1.4861,approximate,Active,Medium,PV,2021,2021,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Occitanie,La Teronde solar farm,44.1168,4.0539,approximate,Active,Medium,PV,2013,2013,6.9,MWac,8.625,19.40625,215625
Europe,Western Europe,France,Occitanie,La Tieule solar farm,44.3845,3.1561,approximate,Active,Medium,PV,2021,2021,12,MWac,15,33.75,375000
Europe,Western Europe,France,Nouvelle-Aquitaine,La Tour-Blanche-Cercles Confidentiel solar farm,45.3657,0.4461,approximate,Active,Medium,PV,2021,2021,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,La Tour-sur-Orb Confidentiel solar farm,43.6557,3.1492,approximate,Active,Medium,PV,2014,2014,3.6,MWac,4.5,10.125,112500
Europe,Western Europe,France,Occitanie,La Valmale 3 solar farm,43.3607,3.4263,approximate,Active,Medium,PV,2022,2022,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,La Ville-Dieu-du-Temple Confidentiel solar farm,44.0363,1.2187,approximate,Active,Medium,PV,2011,2011,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Nouvelle-Aquitaine,Labouheyre solar farm,44.2231,-0.9078,approximate,Active,Medium,PV,2015,2015,10.2,MWp/dc,10.2,22.95,255000
Europe,Western Europe,France,Hauts-de-France,Labourse Confidentiel solar farm,50.4973,2.6799,approximate,Active,Medium,PV,2022,2022,4.1,MWac,5.125,11.53125,128125
Europe,Western Europe,France,,Lachapelle-Auzac Confidentiel solar project,44.9381,1.4806,approximate,Active,Medium,PV,0,2017,16.8,MWac,21,47.25,525000
Europe,Western Europe,France,Occitanie,Lafitte-Vigordane Confidentiel solar farm,43.2994,1.1632,approximate,Active,Medium,PV,2022,2022,7,MWac,8.75,19.6875,218750
Europe,Western Europe,France,Nouvelle-Aquitaine,Lagavette solar farm,44.1629,0.1612,approximate,Active,Medium,PV,2014,2014,9.6,MWac,12,27,300000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Lagilardiere Buxieres solar farm,46.4692,2.9614,approximate,Active,Medium,PV,2020,2020,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Lagnieu Confidentiel solar farm,45.9035,5.348,approximate,Active,Medium,PV,2020,2020,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Nouvelle-Aquitaine,Lagupie Confidentiel solar farm,44.5572,0.115,approximate,Active,Medium,PV,2016,2016,2.5,MWac,3.125,7.03125,78125
Europe,Western Europe,France,Occitanie,Laissac-Sévérac l'Église Confidentiel solar farm,44.3692,2.8387,approximate,Active,Medium,PV,2011,2011,1.4,MWac,1.75,3.9375,43750
Europe,Western Europe,France,Nouvelle-Aquitaine,Laluque Confidentiel solar farm,43.8543,-0.9935,approximate,Active,Medium,PV,2011,2011,3.5,MWac,4.375,9.84375,109375
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Lamanon Confidentiel solar farm,43.7016,5.0865,approximate,Active,Medium,PV,2021,2021,2.7,MWac,3.375,7.59375,84375
Europe,Western Europe,France,,Lambrun solar farm,47.5603,-1.338,approximate,Upcoming Projects,Medium,PV,0,2022,13,MWac,16.25,36.5625,406250
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Lanas Confidentiel solar farm,44.5319,4.3991,approximate,Active,Medium,PV,2018,2018,11.2,MWac,14,31.5,350000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Lanas Urbasolar solar farm,44.5319,4.3991,approximate,Active,Medium,PV,2021,2021,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Bretagne,Lanergie 2 solar farm,47.7477,-3.3661,approximate,Active,Medium,PV,2018,2018,2.5,MWac,3.125,7.03125,78125
Europe,Western Europe,France,Bretagne,Lanrinou solar farm,48.5094,-4.687,approximate,Active,Medium,PV,2022,2022,1.8,MWac,2.25,5.0625,56250
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Lançon-Provence Confidentiel solar farm,43.5913,5.1259,approximate,Active,Medium,PV,2019,2019,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Lapalud Confidentiel solar farm,44.3062,4.6866,approximate,Active,Medium,PV,2019,2019,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,Occitanie,Lapeyrouse-Fossat Confidentiel solar farm,43.6927,1.5171,approximate,Active,Medium,PV,2019,2019,4.2,MWac,5.25,11.8125,131250
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Lapeyrousse R solar farm,45.3227,4.9941,approximate,Active,Medium,PV,2018,2018,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Largentiere solar farm,44.5419,4.2933,approximate,Active,Medium,PV,2014,2014,10.9,MWac,13.625,30.65625,340625
Europe,Western Europe,France,Nouvelle-Aquitaine,Laruscade solar farm,45.1074,-0.3412,approximate,Active,Medium,PV,2011,2011,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Grand Est,Lassicourt Energies solar farm,48.4427,4.4893,approximate,Active,Medium,PV,2019,2019,14,MWac,17.5,39.375,437500
Europe,Western Europe,France,Occitanie,Laudun Energy solar farm,44.1057,4.6572,approximate,Active,Medium,PV,2008,2008,1.4,MWac,1.75,3.9375,43750
Europe,Western Europe,France,Grand Est,Lauterbourg Confidentiel solar farm,48.9621,8.1861,approximate,Active,Medium,PV,2019,2019,8.5,MWac,10.625,23.90625,265625
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Lavansol solar farm,44.0294,5.9766,approximate,Active,Medium,PV,2011,2011,11.8,MWac,14.75,33.1875,368750
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Lavansol solar farm,43.9807,5.5631,approximate,Active,Medium,PV,2021,2021,3.2,MWac,4,9,100000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Lavansol solar farm,43.9807,5.5631,approximate,Active,Medium,PV,2021,2021,3.2,MWac,4,9,100000
